id_1,text_1,image_1,id_2,text_2,image_2,label
1351462392652197890,"Today’s Line Up ⚪️⚫️🇮🇳🏆⚽️

#JaanJaanMohammedan
#BlackPanthers
#leagueforall 
#TRAUMDSP https://t.co/IzLRohq3Hl",http://pbs.twimg.com/media/EsFb301VEAAD76M.jpg,1356898645065543682,"Today’s Line Up ⚪️⚫️

#JaanJaanMohammedan
#BlackPanthers https://t.co/9tFQwMSxSt",http://pbs.twimg.com/media/EtSsFJDXcAAlshi.jpg,NoEntailment
1380529945328320521,"N893P, a Robinson R44, is circling over Irwindale at 600 feet, speed 2 MPH, squawking 1200, 0.42 miles from Santa Fe Dam #N893P https://t.co/5129EcbRCV https://t.co/RaKHRUzCbu",http://pbs.twimg.com/media/EyigqvLU4AMV5xq.jpg,1380539162332340225,"N893P, a Robinson R44, is circling over Irwindale at 400 feet, speed 1 MPH, 0.42 miles from Santa Fe Dam #N893P https://t.co/5129EcbRCV https://t.co/wHUV6ijjv3",http://pbs.twimg.com/media/EyipDQ3U4AcKG_g.jpg,Contradictory
1365410788282892299,qualed with /@YassinFNBR @LocoEUU https://t.co/rvDfYdHhOG,http://pbs.twimg.com/media/EvLpz-sXIAQwucS.jpg,1365714818456555520,qualed with/@GostaFN @YassinFNBR https://t.co/sQjG1Ckq2i,http://pbs.twimg.com/media/EvP-VJWXIAAR8ff.jpg,Contradictory
1341121775485280264,"Although the technical rating is bad, $SAS.CO does present a nice setup opportunity. https://t.co/FZ4AyZZCOT #ChartMill #SASAB #SAS #NasdaqCopenhagenA/S #TechnicalAnalysis https://t.co/5piSPixU4G",http://pbs.twimg.com/media/EpyfJfdW4AMJJoH.png,1381348091601780740,"$SAS.CO has only a medium technical rating, but it does show a decent setup pattern. https://t.co/FZ4AyZZCOT #ChartMill #SASAB #SAS #NasdaqCopenhagenA/S #TechnicalAnalysis https://t.co/3mNEgbwvgq",http://pbs.twimg.com/media/EyuIxQoXIAEOBeJ.png,Contradictory
1341838236352733184,Raiders Land Five on GPAC 2nd Team All-Conference Awards! #RaidersStandOut https://t.co/XFNgDItLWW,http://pbs.twimg.com/media/Ep8EqjoW8AIQvur.jpg,1341838244263186432,Seven Raiders Land on GPAC 1st Team All-Conference Awards! #RaidersStandOut https://t.co/9FfYnrrOfK,http://pbs.twimg.com/media/Ep8CzYCXYAEOD5E.jpg,Contradictory
1348707515488415745,"The PAC for @MarathonPetroCo gave $5K to @Jim_Jordan during the 2020 cycle.

Marathon did not respond to @JuddLegum when he asked if they would cease donations to congressmembers who objected to the Electoral College certification.

https://t.co/UULglLVwFf https://t.co/OM9FDm1SkY",http://pbs.twimg.com/media/EreL5BaXcAE524H.png,1348715452697075713,"The PAC for @generaldynamics gave $7K to @Jim_Jordan this cycle.

They did not respond to @JuddLegum when he asked if they would cease donations to congressmembers who objected to the Electoral College certification.

https://t.co/UULglLVwFf https://t.co/EkqrozAMpp",http://pbs.twimg.com/media/EreZRSQXUAUFccm.png,NoEntailment
1378117789722931201,BOOM! These are my picks I just made on @foxsuper6 ! Can you beat me for a chance to win free cash? https://t.co/oFkq6Lbv6y https://t.co/E1Jmd3hwd9,http://pbs.twimg.com/media/EyAO0ypUcAMwDU7.jpg,1381240499571453957,BOOM! These are my picks I just made on @foxsuper6 ! Can you beat me for a chance to win free cash? https://t.co/fYLZXzA58n https://t.co/3SpY5DKoQv,http://pbs.twimg.com/media/Eysm6a1WgAA1VVE.jpg,Implies
1372954867178729473,"JK reports152 new positive cases, 125118 recovered so far

#JAMMU:- The Government on Friday informed that 152 new positive cases of novel Corona virus (COVID-19), 31from Jammu division and 121from Kashmir division. https://t.co/dQMCAAgo62",http://pbs.twimg.com/media/Ew23LJ6U8AA1Een.jpg,1376577693056069634,"JK reports 235 new positive cases, 126129 recovered so far

#JAMMU: The Government on Monday informed that 235 new positive cases of novel Corona virus (COVID-19), 51 from Jammu division and 184 from Kashmir division. https://t.co/C3ojMFD5Tg",http://pbs.twimg.com/media/ExqWHX2UUAUVIqD.jpg,Contradictory
1372159594089308167,"“May your blessings outnumber the shamrocks that grow. And may trouble avoid you wherever you go."" Irish Blessing https://t.co/M0b1JtWN1h",http://pbs.twimg.com/media/Ewrj4NUWUAAgDEe.jpg,1372161295819018240,"“May your blessings outnumber the shamrocks that grow, and may trouble avoid you wherever you go.” – Irish Blessing https://t.co/npdirmQX2F",http://pbs.twimg.com/media/EwrlbQfVcAA-a5W.jpg,Implies
1380288330911383552,The World Ends with You anime opening theme changed due to ALI band member’s arrest https://t.co/mcSIhP7QGs https://t.co/GScdOqfYvN,http://pbs.twimg.com/media/Eyd2NfdVEAAu2Ut.jpg,1380555478799880193,The World Ends With You Anime Changes OP Theme After ALI Drummer’s Arrest https://t.co/tA0Vgqrpxu https://t.co/IPtQPbW2Qn,http://pbs.twimg.com/media/EydVutQWEAELem2.jpg,Implies
1347149844004139011,"Game 522, Turn 4, random move: B1 to A3. Bot responds with H7 to H5. You may submit moves for White now. https://t.co/SYxx8k12Tl",http://pbs.twimg.com/media/ErIJpOeW4AEC4K2.png,1381093778157666305,"Game 595, Turn 18, random move: C4 to D5. Bot responds with D8 to B8. You may submit moves for White now. https://t.co/lJf5h97g7m",http://pbs.twimg.com/media/EyqheN_XEAU_o_q.png,NoEntailment
1334436925147635712,"EXCITING COUNTDOWN! 
#TheOpenHouse is almost here!!!!
'With twists and turns that hook you from the very first chapter, I found myself unable to put this one down.' - reader review
Nab your copy!
Waterstones:  https://t.co/oRUhgqiMCL
Amazon: https://t.co/GcxngnFp66 https://t.co/SVR4MtSk4i",http://pbs.twimg.com/media/EoOPy2eWMAcU5R1.jpg,1334897975982743553,"⭐️6 DAYS TO GO⭐️
'Spine-tingling all the way to the end' 
- Lou, Bookmarks and Stages
#TheOpenHouse🏠 countdown is on!

#psychlit #crimethriller
Waterstones:  https://t.co/oRUhgqiMCL
Amazon: https://t.co/GcxngnFp66 https://t.co/8phCiZFaAR",http://pbs.twimg.com/media/EoaB-kVWMAA36YR.jpg,NoEntailment
1373729096321146889,"Last Input(s): left (1)
Current Frame: 9403

RT = A button (Jump)
Like = B button (Run)

Comment:
""left""
""right""
""down""
""up""
for directional inputs.

Most voted inputs win. Ignore this Tweet if it is over 10 minutes old.

Read my bio for more information. https://t.co/hXPqvXD5nf",http://pbs.twimg.com/media/ExB27UwW8AAqKVz.png,1374639651445747713,"Last Input(s): None
Current Frame: 9765

RT = A button (Jump)
Like = B button (Run)

Comment:
""left""
""right""
""down""
""up""
for directional inputs.

Most voted inputs win. Ignore this Tweet if it is over 10 minutes old.

Read my bio for more information. https://t.co/X2Chbc4Yfu",http://pbs.twimg.com/media/ExOzeoAXMAQInTO.png,NoEntailment
1347197661565353985,Here is our @ReceiptBank tip of the week. Add a description when you submit an invoice or receipt via the Receipt Bank mobile app. It helps your accountant or bookkeeper know what it's for and how to properly allocate expense. #OrangeSelect https://t.co/f7Ydo4wOk4,http://pbs.twimg.com/media/ErI1ImCW8AA0UUm.jpg,1348441618332983297,Here is our @ReceiptBank tip of the week!  #OrangeSelect https://t.co/bNtK7BNBg6,http://pbs.twimg.com/media/EraggaYXMAE2-fR.jpg,NoEntailment
1362746396114231300,#Covid19 cases reached 24315 in #Vadodara after 43 new cases and 46 people discharged today  0 death reported. https://t.co/9hBSSm6SzZ,http://pbs.twimg.com/media/Eulyn92UYAEH4ho.jpg,1372896875917893636,#Covid19 cases reached 25836 in #Vadodara after 105 new cases and 83 people discharged today 01 death reported. https://t.co/4TcM7k5lpp,http://pbs.twimg.com/media/Ew2CbpwVkAIgcOR.jpg,Contradictory
1330181460268093446,"Busy making some art for the main cast of characters in #CrystalPawGame. Here's a quick WIP look at some of the mostly finished linearts.
#art #wip #conceptart #gameart #fox #cat #furry #anthro #oc #orginalcharacter #workinprogress #ArtistOnTwitter https://t.co/XUo3f26Gh5",http://pbs.twimg.com/media/EnW7SXVXMAMiTqC.jpg,1330587597563785217,"Here's the rest of the (mostly finished) WIP linearts for the main characters in #CrystalPawGame.

#art #wip #conceptart #gameart #dog #deer #bird #chinchilla #furry #anthro #oc #originalcharacter #WorkinProgress #ArtistOnTwitter https://t.co/VakEjVXdKl",http://pbs.twimg.com/media/EncyXYVVQAAwjxY.jpg,NoEntailment
1354860595250487296,"#Master Now streaming on @PrimeVideoIN 

https://t.co/qYBbcVPFrw

#ThalapathyVijay #MasterOnPrime #VijaySethupathy https://t.co/9VcO671OCo",http://pbs.twimg.com/media/Es1ug9CW8AI_j0R.jpg,1355013903999143936,"Master is Now  Streaming On @PrimeVideoIN . 

@VijaySethuOffl @actorvijay 
#Master | #Vijay | #VijaySethupathi https://t.co/QPOTg2TtsH",http://pbs.twimg.com/media/Es3oYTlVkAQn5ik.jpg,NoEntailment
1344011913039118336,"RT COVID-19 update: As at 29 December 2020, Zimbabwe had 13 325 confirmed cases, including 11 067 recoveries and 359 deaths. #ZimbabweanLivesMatter #Zimbabwe #COVID19 #Covid #WearAMask #StayHome @jsnetzim @MoHCCZim @healthtimeszim @womensvoicezw @263Chat https://t.co/8cN0Jzk10q",http://pbs.twimg.com/media/EqbjseuXIAAc4Cu.jpg,1356238095545479168,"COVID-19 update: As at 31 January 2021, Zimbabwe had 33 388 confirmed cases, including 26 044 recoveries and 1 217 deaths. Stats provided by @MoHCCZim 
#MaskUpZim https://t.co/RzWjnj6pB7",http://pbs.twimg.com/media/EtJTM_8W8AMCTYc.jpg,Contradictory
1381758342423584768,I've just watched episode S07 | E05 of Flash (2014)! #TheFlash  https://t.co/fhPmwpYcd5 #tvtime https://t.co/NfppB2AAEi,http://pbs.twimg.com/media/Eyz947wXIAA_Yys.jpg,1382758012817960965,I've just watched episode S07 | E05 of The Flash (2014)! #TheFlash  https://t.co/ELSLJTZjJk #tvtime https://t.co/6QNRjHx8Hc,http://pbs.twimg.com/media/EzCLFcIXMAc8KU5.jpg,Implies
1334474207489650689,Challenger Learning Center at sunrise and it's 40 F.  Tag image: https://t.co/tOgjIagbIe https://t.co/ou5X49JjH7,http://pbs.twimg.com/media/EoUBOFmW8AAMgz_.jpg,1382119750512340994,Challenger Learning Center at sunset and it's 81.2 F. Tag image: https://t.co/b6hCXGdSJV https://t.co/x7avj2y9rc,http://pbs.twimg.com/media/Ey5GltlWQAoKNot.jpg,Contradictory
1360186999836200961,Bitcoin in Argentina - Google Trends https://t.co/cDBjowHSPx,http://pbs.twimg.com/media/EuBa3UxXYAMb99_.jpg,1382778703055228929,Argentina wants #Bitcoin https://t.co/9lNxJdxXkl https://t.co/VaMBPmkS5m,http://pbs.twimg.com/media/EzCbUFNXMAABwPD.jpg,Implies
1348045023233900550,"Additions and deletions by date:

1/8 - 7
1/7 - 16
1/6 - 6
1/5 - 8
1/4 - 6
1/3 - 8
1/2 - 8
1/1 - 11
12/31 - 4
12/30 - 4
12/29 - 9
12/28 - 2
12/27 - 2
12/26 - 4
12/25 - 2
12/24 - 8
12/23 - 2
12/22 - 3
12/21 - 6
12/20 - 2
12/19 - removed 1
12/18 - 4
12/17 - 2
12/16 - 3
(cont.)

3/6 https://t.co/dRVwUPKeAq",http://pbs.twimg.com/media/ErU3IL_XMAIDm2L.png,1354562715050717188,"Additions and deletions by date:

1/27 - 1
1/26 - 7
1/25 - 14
1/24 - 11
1/23 - 6
1/22 - 6
1/21 - 8
1/20 - 17
1/19 - 9
1/18 - 8
1/17 - 7
1/16 - 10
1/15 - 8
1/14 - 5
1/13 - 13
1/12 - 7
1/11 - 3
1/10 - 9
1/9 - 4
1/8 - 4
1/6 - removed 1
1/5 - 2
1/2 - 1
1/1 - 3
(cont.)

3/6 https://t.co/ErI600UvpV",http://pbs.twimg.com/media/EsxfOuDXEAYU_ky.png,Contradictory
1366581728312057856,"Friends, interested all go to have a look!
@josenation1 @7hillsCO @johncronin92 @Nivinyakur_ @cai_j @oliviawest @jordandavisfans @bdepouw09 @PhillyEdMiller @summerfranklin_ https://t.co/xkw0lGJJCB",http://pbs.twimg.com/media/EvcS1v4UcAEEXPO.jpg,1373810535066570759,"Friends, interested all go to have a look!
@fyasteele @chrispappas73 @WallyKings @kiddimus @chuckiestar @JasonFrass @GebeyehuMewded @939WKYS @WezG @jahknowpapa https://t.co/ecDGBj8lnl",http://pbs.twimg.com/media/ExDBZqwVIAQ4LWk.jpg,Contradictory
1338400862805184512,"The Adblocker Endgame We said: Adblocker usage will continue to...
Call OR Whatsapp Us : +91- 9871688800
Follow @firstpointcreations 
Email sales@firstpointcreations.com
https://t.co/MrrWudpedL...
#SocialMediaMarketingCompanyForTravel,
#firstpointcreations #fpc https://t.co/R2FHvwiUhp",http://pbs.twimg.com/media/EpL0Q8vVoAAXaUb.jpg,1342056514228404224,"The year of digital marketing. Brands of every size depended on digital...
Call OR Whats app Us : +91- 9871688800
Follow @firstpointcreations 
Email sales@firstpointcreations.com 
https://t.co/MrrWudpedL...
#DigitalMarketingAgencyinIndia #DigitalMarket 
#firstpointcreations #fpc https://t.co/wyh4Gd3LHX",http://pbs.twimg.com/media/Ep_xFe9U8AEA7XR.jpg,Contradictory
1358551424334893056,"Sun protection recommended from 8:20 am to 4:30 pm, UV Index predicted to reach 12 [Extreme] -  Be SunSmart and slip, slop, slap, seek and slide. #SunSmart 🌞 https://t.co/ZfcHRgyIA6",http://pbs.twimg.com/media/EtqLMAiVgAAF0Tw.png,1363987146743238658,"Sun protection recommended from 8:30 am to 4:20 pm, UV Index predicted to reach 11 [Extreme] - Be SunSmart and slip, slop, slap, seek and slide. #SunSmart 🌞 https://t.co/XNCctXlAzH",http://pbs.twimg.com/media/Eu3bENsUcAAVtML.png,Contradictory
1380188771673587715,"Current Temp at Hamilton Str. Prkng Lot D on 04/08/2021, 12:00 is: 63.15. It feels like 63.15. Raining Probability 0.01. Rain Intensity : 0.0004 The day is Partly Cloudy #EllicottCity,#Flood,#Flashflood,#Floodbot,#AIConverse #UMBC Prototype/NSF GR#1640625 https://t.co/w4fnjbw76b",http://pbs.twimg.com/media/EydqX9PWgAQlYhx.jpg,1381275935077502982,"Current Temp at Hamilton Str. Prkng Lot D on 04/11/2021, 12:00 is: 68.82. It feels like 68.98. Raining Probability 0.06. Rain Intensity : 0.0008 The day is Mostly Cloudy #EllicottCity,#Flood,#Flashflood,#Floodbot,#AIConverse #UMBC Prototype/NSF GR#1640625 https://t.co/AxihRxKEch",http://pbs.twimg.com/media/EytHJMoXAAg6wYj.jpg,NoEntailment
1331426158408331264,Republic of the #Congo Coronavirus Recovered at 4988 Persons https://t.co/O8Ybpsaf8A https://t.co/cnxeDX4Yt5,http://pbs.twimg.com/media/EnotCSFXIAI0Iet.png,1350270026041978882,Republic of the #Congo Coronavirus Recovered at 5846 Persons https://t.co/O8Ybpsaf8A https://t.co/hlbtKZOtMd,http://pbs.twimg.com/media/Er0fbuFXMAIby-a.png,NoEntailment
1358155504418226190,"@LancasterCC The East Midlands decreased by 9.9 cases per 100k today - 4th day in a row with a drop

@RutlandCouncil &amp; @sHollandDC had 1st &amp; 3rd biggest increases in England

5 other LAs increased
1 unchanged
32 decreased

Kudos to @LincolnCouncil &amp; @WestLindseyDC dropped below 100 per 100k https://t.co/KOzQWTJbVj",http://pbs.twimg.com/media/EtkfpO2WQAESkOt.png,1359607572534358016,"The West Midlands decreased by 8.2 cases per 100k today - the 8th day in a row with a drop

7 local authorities had single digit increases

12 LAs had single digit decreases

11 LAs had double digit decreases

@HfdsCouncil has significantly lower rate than all other LAs https://t.co/73OiZ6bKtb",http://pbs.twimg.com/media/Et5LV5wWgAIVD1Q.png,NoEntailment
1369060182307729408,"Friends, interested all go to have a look!
@thehideoutsd @MemoandRex @GuiaHEM @helloantologia @laPAOjimenez @coco10gc @djmatchabelli @salazarfineart @pachicleta @trmnlfreq https://t.co/TzU9Fwt18m",http://pbs.twimg.com/media/Ev_g-wuUUAEOEs8.jpg,1373701419606274048,"Friends, interested all go to have a look!
@ykwihfmyreee @Holaquita @iam_theusual @basilofbaker_st @_dwylds12 @Trustnoneo02 @ProducerAlli @kahlilW_ @JordanNolia @Rudeboi691 https://t.co/YHmJzBFgIm",http://pbs.twimg.com/media/ExBeKVHUcAMRoWg.jpg,Implies
1375469887498371076,Fri 11:29: 💨Wind warning in effect: Fri 11:25 to Fri 18:59. https://t.co/5UcKN6HHZu (1/2) https://t.co/7rcMiBTujk,http://pbs.twimg.com/media/ExamksDWgAccLZe.png,1375513483777765378,Fri 14:22: 💨Wind warning ended: Fri 14:15 to Fri 15:15. https://t.co/5UcKN6ZiR2 (1/2) https://t.co/RjdyTBHjiI,http://pbs.twimg.com/media/ExbOOUqWEAMTf0e.png,Implies
1342322959466291201,Limpopo Today 's Weather overview: 25.12.2020 https://t.co/bI3jHN52YF,http://pbs.twimg.com/media/EqDjnluXMAAVzCF.jpg,1374394293238964240,Limpopo Tomorrow 's Weather overview: 24.3.2021 https://t.co/5JQ24sDC4F,http://pbs.twimg.com/media/ExLUU6SUcAsyl-5.jpg,Contradictory
1370632688210604037,"Join now the Aunts &amp; Uncle’s Baby ShowerAuction!
#AuntsandUnclesBabyAuction
Item #19 Winner's Choice of 3 personalized, signed paperbacks.
#AngelofHope @RandomCran 
https://t.co/olyhYvOcgX https://t.co/Yu2HMsi2wq",http://pbs.twimg.com/media/EwUstVBWUAAtnqS.jpg,1370633249928609796,"Join now the Aunts &amp; Uncle’s Baby ShowerAuction!
#AuntsandUnclesBabyAuction
Item #4: Signed paperbacks of each of the books in The Gift Saga Trilogy and a tote bag with swag.
#AngelofHope @EffieKammenou 
https://t.co/olyhYvOcgX https://t.co/zvLYPS6T6h",http://pbs.twimg.com/media/EwTE-CjWYAYbhUt.jpg,Contradictory
1334159597863530496,"@HydFCOfficial @JamshedpurFC #HFCJFC | #ISL

DRINKS BREAK: Hyderabad FC 1-0 Jamshedpur FC; could’ve easily been 1-1 though. 

#LetsFootball #LiveBlog 
#MatchDay | #HyderabadFC #HarKadamNayaDum #JamshedpurFC #JamKeKhelo https://t.co/iu4MftBs5E",http://pbs.twimg.com/media/EoPiCqiUwAACKSV.jpg,1344295045310992385,"#HFCFCG | #ISL

PEEEEP! PEEEEEEP! HALF TIME: HYDERABAD FC 0-0 FC GOA

#LetsFootball #HeroISL #LiveBlog #HyderabadFC #ForcaGoa #HarKadamNayaDum #RiseAgain https://t.co/scdtPFyVrI",http://pbs.twimg.com/media/EqfkeVIUYAAVT5y.jpg,Contradictory
1363922386798534656,"The Bobcats put up a run in the bottom of the second, but the Wildcats get the inning ending double play!

#GoWildcats #SeasTheDay🌊 https://t.co/O7q4QanxOC",http://pbs.twimg.com/media/Eu2fx2XVkAEI0QV.jpg,1378144695772143620,"End of 6. 

Wildcats trail 10-5 headed to the final inning.

#GoWildcats #SeasTheDay🌊 https://t.co/Ne7gbw9bfe",http://pbs.twimg.com/media/EyAnGJDXMAUSPb9.jpg,NoEntailment
1377664220515422209,"Nothin' like @TxStateBaseball under the lights. It's #GAMEDAY! #EatEmUp

🆚: UTA
📍: Bobcat Ballpark
🕝: 6:00 pm
📊: https://t.co/2o0AUUZutU https://t.co/90UrSumld9",http://pbs.twimg.com/media/Ex5jy2HU4AsHRwH.jpg,1377984163127566336,"A great Good Friday! It's #GAMEDAY for @TxStateBaseball! #EatEmUp

🆚: UTA
📍: Bobcat Ballpark
🕝: 6:00 pm
📺: https://t.co/MRA4Fpy5Yn
📊: https://t.co/2o0AUUZutU https://t.co/KxNSGFNLzX",http://pbs.twimg.com/media/Ex5jxjHVgAMHBxi.jpg,NoEntailment
